,Unnamed: 0,C_LAT,C_LONG,TYPE,LINK,NOMBRE,GARMINCODE,GIROTIPO,TELEFONO,NOMBRE_VIA,CUADRA,URBANIZACI,DIRECCION,DISTRITO,PROVINCIA,DEPARTAMEN,PAIS,LONGITUDE_x,LATITUDE_x,TOT,orig_ogc_fid,LATITUDE_y,LONGITUDE_y,utm_e,utm_n,population,count_intersections,street_length_avg,street_length_total,streets_per_node_avg,betweenness_centrality_avg,closeness_centrality_avg,clustering_coefficient_avg,street_length_total_ext,primary_length_total_ext,highway_length_total_ext,road_length_total_ext,street_oneway_length_total_ext,fraction_oneway_ext,count_roads_ext,road_lenght_avg_ext,cf,POI_Count,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_RW,N_Est_Services,N_Est_BFA,N_Emp_Mfg,N_Emp_RW,N_Emp_Services,N_Emp_BFA,N_Emp_Tot,fis_score
1403,1403,-12.14535,-76.98790600000001,Hospital,627,Clinica Vista Alegre,0x3002,hospital,(01) 274-6068,CA TALARA,2.0,UB PROLONGACION BENAVIDES 3 ETAPA,TALARA 284,SURCO,LIMA,LIMA,PERU,-76.98790600000001,-12.14535,"-76.9879, -12.1454",19613,-12.14535,-76.98790600000001,283675.8596,8656578.451,8934.0,136.0,87.80978428,17298.5275,3.1459854010000003,0.059368192,0.001067548,0.081508516,14937.948859999999,2360.578643,0.0,17298.5275,4333.8671939999995,0.290124651,197.0,87.80978428,2.198815144,48.0,14.0,13.0,21.0,162.0,268.0,774.0,16.0,81488.0,38734.0,114211.0,5091.0,253988.0,0.226332687
1404,1404,-12.127158,-77.01349499999999,Hospital,628,Clinica Miraflores,0x3002,hospital,444-7004,AV BENAVIDES,18.0,UB ROSEDAL,ENCINAS 141,MIRAFLORES (LIMA),LIMA,LIMA,PERU,-77.01349499999999,-12.127158,"-77.0135, -12.1272",1949,-12.127158,-77.01349499999999,280874.1267,8658571.649,32535.0,152.0,79.81594496,19714.5384,3.360759494,0.054507852999999995,0.001327399,0.031223629,15268.94729,4307.805865,137.7852452,19714.5384,8911.693148999999,0.58364817,247.0,79.81594496,2.090014009,76.0,39.0,24.0,13.0,303.0,519.0,1744.0,100.0,113158.0,54318.0,318100.0,19521.0,525112.0,0.5
1405,1405,-12.030717,-76.889161,Hospital,629,Posta Medica,0x3002,hospital,,,,COOP MANYLSA,,ATE,LIMA,LIMA,PERU,-76.889161,-12.030717,"-76.8892, -12.0307",2462,-12.030717,-76.889161,294332.44800000003,8669344.679,7398.0,84.0,82.91361959,10364.20245,3.104651163,0.06570256,0.002125306,0.03875969,10364.20245,0.0,0.0,10364.20245,0.0,0.0,125.0,82.91361959,1.720547286,6.0,4.0,2.0,0.0,231.0,115.0,326.0,8.0,45064.0,19718.0,54435.0,935.0,124486.0,0.245874888
1406,1406,-12.064987,-77.045659,Hospital,630,Hospital del Ni�o,0x3002,hospital,330-0066 anexo: 1141 - 1142,AV BRASIL,6.0,,BRASIL 600,BRENA,LIMA,LIMA,PERU,-77.045659,-12.064987,"-77.0457, -12.065",103,-12.064987,-77.045659,277316.9846,8665427.579,24595.0,101.0,89.95998164,14123.71712,3.480769231,0.072214229,0.001087362,0.044871795,12936.64891,1144.60033,0.0,14081.249240000001,10951.11204,0.846518454,157.0,89.6894856,2.61367413,68.0,23.0,20.0,25.0,166.0,189.0,481.0,11.0,38403.0,9537.0,160220.0,1206.0,214466.0,0.675881053
1407,1407,-12.056564999999999,-77.01507,Hospital,631,Hospital Dos de Mayo Emergencia,0x3002,hospital,328-0028 /  328-1434,AV MIGUEL GRAU,14.0,UB BARRIOS ALTOS,GRAU CDRA. 14,LIMA,LIMA,LIMA,PERU,-77.01507,-12.056564999999999,"-77.0151, -12.0566",63,-12.056564999999999,-77.01507,280642.36199999996,8666381.66,26848.0,106.0,98.07148519,16476.00951,3.594339623,0.067610063,0.001314445,0.018238993999999998,14865.62889,973.262289,637.1183376,16476.00951,11883.32835,0.7993828209999999,168.0,98.07148519,2.028163507,63.0,13.0,14.0,36.0,233.0,302.0,760.0,15.0,52803.0,23672.0,192903.0,1495.0,276944.0,0.670091874
1408,1408,-12.044686,-76.998065,Hospital,632,Essalud Centro Atencion Primaria del Agustino,0x3002,hospital,,AV RIVA AGUERO,16.0,PJ PRO VIVIENDA EL AGUSTINO 5 ETAPA,,EL AGUSTINO,LIMA,LIMA,PERU,-76.998065,-12.044686,"-76.9981, -12.0447",9207,-12.044686,-76.998065,282484.0327,8667711.827,17329.0,223.0,62.24347482,20913.80754,3.055319149,0.045848367,0.0014333470000000002,0.036879432999999996,20913.80754,0.0,0.0,20913.80754,4158.729461999999,0.19885090100000002,336.0,62.24347482,1.774536787,17.0,4.0,5.0,8.0,165.0,174.0,467.0,9.0,39673.0,9587.0,146355.0,771.0,203272.0,0.5
1409,1409,-12.028134,-77.046369,Hospital,633,Hospital Guia Ex Leprosorio,0x3002,hospital,,AV SANTA ROSA,2.0,UB PI�ONATE,ESQ. SANTA ROSA Y CESAR VALLEJO,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.046369,-12.028134,"-77.0464, -12.0281",753,-12.028134,-77.046369,277210.31,8669509.746,28968.0,151.0,71.11990298,17068.776719999998,3.303797468,0.056534348,0.001368633,0.066455696,15486.9572,1581.819512,0.0,17068.776719999998,4585.426553,0.29608311600000004,240.0,71.11990298,2.370533468,43.0,7.0,10.0,26.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.5334517679999999
1410,1410,-12.013082,-77.05203,Hospital,634,Sisol UNI,0x3002,hospital,,AV TUPAC AMARU,,,,RIMAC,LIMA,LIMA,PERU,-77.05203,-12.013082,"-77.052, -12.0131",12627,-12.013082,-77.05203,276588.0194,8671164.85,15248.0,172.0,78.69561338,20224.77264,3.201149425,0.06318266,0.0012210860000000001,0.011494253000000001,16523.26889,3701.5037469999997,0.0,20224.77264,4031.0379020000005,0.24396128399999997,257.0,78.69561338,2.238957487,34.0,20.0,4.0,10.0,3.0,9.0,19.0,1.0,2826.0,138.0,7771.0,120.0,10855.0,0.5
1411,1411,-11.951363,-77.05935600000001,Hospital,635,Centro de Salud,0x3002,hospital,,JR JOSE MARIA QUIROGA,3.0,UB SANTA LUZMILA 2 ETAPA,,COMAS,LIMA,LIMA,PERU,-77.05935600000001,-11.951363,"-77.0594, -11.9514",2322,-11.951363,-77.05935600000001,275731.0599,8677985.541000001,9715.0,185.0,86.30157663,22783.61623,3.140540541,0.045500793,0.001009329,0.013513513999999999,19145.61307,3638.003164,0.0,22783.61623,5984.577054,0.312582158,264.0,86.30157663,2.3034672290000002,9.0,2.0,1.0,6.0,59.0,40.0,126.0,2.0,6278.0,1009.0,16415.0,211.0,24553.0,0.201370797
1412,1412,-12.025855,-76.919274,Hospital,636,Hospital de la Solidaridad,0x3002,hospital,,AV NICOLAS AYLLON,3.0,UB SANTA CRUZ,,ATE,LIMA,LIMA,PERU,-76.919274,-12.025855,"-76.9193, -12.0259",12259,-12.025855,-76.919274,291050.788,8669853.012,1929.0,51.0,89.99990979,6299.993685,3.0185185189999997,0.09702736099999999,0.001694896,0.135802469,4762.370503,1537.623182,0.0,6299.993685,97.17078866,0.02040387,70.0,89.99990979,4.263627992,23.0,5.0,6.0,12.0,239.0,117.0,343.0,8.0,53510.0,20723.0,65275.0,935.0,144791.0,0.5
1413,1413,-12.062047999999999,-76.945308,Hospital,637,Hospital ESSALUD Carlos Alcantara Butterfield,0x3002,hospital,349-2288,AV DE LOS CONSTRUCTORES,12.0,UB COVIMA,AV. CONSTRUCCTORES CDRA. 11- COVIMA,LA MOLINA,LIMA,LIMA,PERU,-76.945308,-12.062047999999999,"-76.9453, -12.062",2201,-12.062047999999999,-76.945308,288247.5483,8665839.113,10171.0,144.0,89.61346643,18281.14715,3.179310345,0.063682917,0.0011570839999999998,0.014942529,18281.14715,0.0,0.0,18281.14715,5791.514319,0.316802566,204.0,89.61346643,2.496498677,22.0,13.0,0.0,9.0,508.0,336.0,942.0,28.0,112318.0,52342.0,219676.0,4080.0,401286.0,0.318814053
1414,1414,-12.061774,-77.106525,Hospital,638,Centro de Salud Peru - Corea,0x3002,hospital,,CALLE 30,,UB CIUDAD DEL PESCADOR,,BELLAVISTA (CALLAO),CALLAO,CALLAO,PERU,-77.106525,-12.061774,"-77.1065, -12.0618",20945,-12.061774,-77.106525,270693.2268,8665731.481,19825.0,166.0,75.01226551,19203.13997,2.935483871,0.055145433,0.001367509,0.034050179,16767.104880000003,2436.035088,0.0,19203.13997,2054.5992260000003,0.12253750699999999,256.0,75.01226551,2.329216217,25.0,20.0,4.0,1.0,127.0,42.0,440.0,7.0,23165.0,5695.0,80636.0,576.0,115975.0,0.5017589029999999
1415,1415,-12.012309,-76.999416,Hospital,639,Centro de Salud,0x3002,hospital,,AV LOS TUSILAGOS ESTE,3.0,ASOC LA BASILIA,TUSILAGOS ESTE CDRA. 2 MZ. B,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-76.999416,-12.012309,"-76.9994, -12.0123",1143,-12.012309,-76.999416,282316.38,8671295.537999999,22561.0,164.0,74.90917107,18352.746909999998,3.147928994,0.051203805,0.001427031,0.004930966,17944.99878,407.7481323,0.0,18352.746909999998,6919.291345999999,0.38558327200000003,245.0,74.90917107,2.4076616509999997,36.0,24.0,6.0,6.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.5
1416,1416,-12.071633,-77.049739,Hospital,640,Policlinico Municipal Jesus Maria,0x3002,hospital,,CA JOSE PLAZA,1.0,,,JESUS MARIA,LIMA,LIMA,PERU,-77.049739,-12.071633,"-77.0497, -12.0716",6092,-12.071633,-77.049739,276886.8616,8664694.076,24466.0,129.0,82.4161067,17719.46294,3.6976744189999997,0.056239223,0.001312896,0.082650425,17719.46294,0.0,0.0,17719.46294,16441.863709999998,0.927898535,215.0,82.4161067,1.985113854,112.0,40.0,33.0,39.0,27.0,32.0,148.0,8.0,6876.0,934.0,20781.0,3088.0,32377.0,0.5129475720000001
1417,1417,-12.071633,-77.049739,Hospital,641,Policlinico Municipal Jesus Maria,0x3002,hospital,,CA JOSE PLAZA,1.0,,,JESUS MARIA,LIMA,LIMA,PERU,-77.049739,-12.071633,"-77.0497, -12.0716",6092,-12.071633,-77.049739,276886.8616,8664694.076,24466.0,129.0,82.4161067,17719.46294,3.6976744189999997,0.056239223,0.001312896,0.082650425,17719.46294,0.0,0.0,17719.46294,16441.863709999998,0.927898535,215.0,82.4161067,1.985113854,112.0,40.0,33.0,39.0,27.0,32.0,148.0,8.0,6876.0,934.0,20781.0,3088.0,32377.0,0.5129475720000001
1418,1418,-12.155444000000001,-77.020797,Hospital,642,Centro Medico Baltazar Caravedo,0x3002,hospital,467-3933 / 252-3581,CA INDEPENDENCIA,2.0,,INDEPENDENCIA 242,CHORRILLOS,LIMA,LIMA,PERU,-77.020797,-12.155444000000001,"-77.0208, -12.1554",1,-12.155444000000001,-77.020797,280102.5327,8655445.656,9509.0,137.0,70.9254074,14823.41015,2.8198757760000004,0.058853373,0.00109724,0.027950311000000002,14083.1219,951.7023443,0.0,15034.82425,2590.145426,0.183918413,215.0,69.9294151,3.743949712,8.0,3.0,4.0,1.0,223.0,320.0,941.0,25.0,94914.0,43080.0,164844.0,7361.0,329305.0,0.23941519100000003
1419,1419,-12.041227000000001,-77.068872,Hospital,643,Centro de Salud Palermo,0x3002,hospital,,AV MATERIALES,21.0,AH 1 DE SETIEMBRE,,LIMA,LIMA,LIMA,PERU,-77.068872,-12.041227000000001,"-77.0689, -12.0412",15455,-12.041227000000001,-77.068872,274770.6994,8668041.954,24038.0,85.0,87.58357444,11911.36612,3.260869565,0.081063864,0.001452586,0.016304348,11911.36612,0.0,0.0,11911.36612,4490.950158,0.37703065399999997,136.0,87.58357444,2.21547785,4.0,1.0,2.0,1.0,269.0,188.0,779.0,9.0,55950.0,13489.0,203925.0,771.0,282934.0,0.707302388
1420,1420,-12.055619,-77.08202,Hospital,644,Clinica Universitaria,0x3002,hospital,,UNIVERSIDAD SAN MARCOS,,,,LIMA,LIMA,LIMA,PERU,-77.08202,-12.055619,"-77.082, -12.0556",11379,-12.055619,-77.08202,273356.0928,8666437.872000001,22727.0,74.0,73.81210101,7971.706909,3.135135135,0.060700255,0.0010633189999999999,0.10135135099999999,5132.434651,2839.272259,0.0,7971.706909,1017.175648,0.19818579600000003,108.0,73.81210101,3.095101778,12.0,4.0,5.0,3.0,283.0,211.0,887.0,16.0,58753.0,14781.0,221904.0,1347.0,307021.0,0.5681676139999999
1421,1421,-12.155444000000001,-77.020797,Hospital,645,Centro Medico Baltazar Caravedo,0x3002,hospital,467-3933 / 252-3581,CA INDEPENDENCIA,2.0,,INDEPENDENCIA 242,CHORRILLOS,LIMA,LIMA,PERU,-77.020797,-12.155444000000001,"-77.0208, -12.1554",1,-12.155444000000001,-77.020797,280102.5327,8655445.656,9509.0,137.0,70.9254074,14823.41015,2.8198757760000004,0.058853373,0.00109724,0.027950311000000002,14083.1219,951.7023443,0.0,15034.82425,2590.145426,0.183918413,215.0,69.9294151,3.743949712,8.0,3.0,4.0,1.0,223.0,320.0,941.0,25.0,94914.0,43080.0,164844.0,7361.0,329305.0,0.23941519100000003
1422,1422,-12.147,-77.015679,Hospital,646,Centro Medico Municipal,0x3002,hospital,,AV SURCO,4.0,,,BARRANCO (LIMA),LIMA,LIMA,PERU,-77.015679,-12.147,"-77.0157, -12.147",5413,-12.147,-77.015679,280650.8247,8656379.169,17390.0,162.0,76.64794555,19391.93022,3.363095238,0.055573019,0.001083894,0.036706349,17680.73391,1174.673679,0.0,18855.40759,10527.14434,0.5954020010000001,243.0,77.59426991,2.014490274,102.0,74.0,12.0,16.0,385.0,588.0,1715.0,41.0,176402.0,81814.0,279055.0,12452.0,583293.0,0.505301125
1423,1423,-12.044686,-76.998065,Hospital,647,Essalud Centro Atencion Primaria del Agustino,0x3002,hospital,,AV RIVA AGUERO,16.0,PJ PRO VIVIENDA EL AGUSTINO 5 ETAPA,,EL AGUSTINO,LIMA,LIMA,PERU,-76.998065,-12.044686,"-76.9981, -12.0447",9207,-12.044686,-76.998065,282484.0327,8667711.827,17329.0,223.0,62.24347482,20913.80754,3.055319149,0.045848367,0.0014333470000000002,0.036879432999999996,20913.80754,0.0,0.0,20913.80754,4158.729461999999,0.19885090100000002,336.0,62.24347482,1.774536787,17.0,4.0,5.0,8.0,165.0,174.0,467.0,9.0,39673.0,9587.0,146355.0,771.0,203272.0,0.5
1424,1424,-12.019832000000001,-77.102273,Hospital,648,Hospital Chalaco de la Solidaridad,0x3002,hospital,,AV TOMAS VALLE,,UB ZONA INDUSTRIAL,,CALLAO,CALLAO,CALLAO,PERU,-77.102273,-12.019832000000001,"-77.1023, -12.0198",6225,-12.019832000000001,-77.102273,271115.0271,8670382.16,10162.0,239.0,62.03285488,23014.189159999998,3.320833333,0.043304194000000004,0.0014272710000000001,0.038194444,20179.812530000003,2834.376634,0.0,23014.189159999998,4310.775809000001,0.213618229,371.0,62.03285488,2.642632552,19.0,8.0,7.0,4.0,113.0,19.0,332.0,0.0,20362.0,4403.0,62657.0,0.0,91888.0,0.217791984
1425,1425,-12.098885000000001,-77.05143000000001,Hospital,649,Clinica El Golf,0x3002,hospital,631-0000 / 631-0001,AV AURELIO MIRO QUESADA,10.0,UB SANTA ROSA,AURELIO MIRO QUESADA 1030,SAN ISIDRO (LIMA),LIMA,LIMA,PERU,-77.05143000000001,-12.098885000000001,"-77.0514, -12.0989",46,-12.098885000000001,-77.05143000000001,276724.3937,8661672.113,25801.0,140.0,81.36938369,17819.89503,3.392857143,0.057861537000000005,0.00121551,0.08547619,17819.89503,0.0,0.0,17819.89503,13535.538369999998,0.7595745290000001,219.0,81.36938369,1.876647805,42.0,17.0,15.0,10.0,329.0,580.0,2343.0,118.0,103264.0,60165.0,577151.0,35988.0,841745.0,0.531578525
1426,1426,-12.099447,-77.064521,Hospital,650,Hospital Victor Larco Herrera,0x3002,hospital,261-5516 / 461-4442,AV PEREZ ARANIBAR,6.0,UB JACARANDA,PEREZ ARANIBAR 600,MAGDALENA DEL MAR,LIMA,LIMA,PERU,-77.064521,-12.099447,"-77.0645, -12.0994",111,-12.099447,-77.064521,275298.4348,8661606.047,15249.0,60.0,97.16643681,8161.980692,3.1639344260000004,0.039696212,0.001303721,0.10928961699999999,6548.973285,0.0,1613.007407,8161.980692,3184.894544,0.48631967299999995,84.0,97.16643681,3.551253202,8.0,3.0,4.0,1.0,13.0,19.0,119.0,3.0,8670.0,694.0,38847.0,2421.0,51015.0,0.5
1427,1427,-12.098885000000001,-77.05143000000001,Hospital,651,Clinica El Golf,0x3002,hospital,631-0000 / 631-0001,AV AURELIO MIRO QUESADA,10.0,UB SANTA ROSA,AURELIO MIRO QUESADA 1030,SAN ISIDRO (LIMA),LIMA,LIMA,PERU,-77.05143000000001,-12.098885000000001,"-77.0514, -12.0989",46,-12.098885000000001,-77.05143000000001,276724.3937,8661672.113,25801.0,140.0,81.36938369,17819.89503,3.392857143,0.057861537000000005,0.00121551,0.08547619,17819.89503,0.0,0.0,17819.89503,13535.538369999998,0.7595745290000001,219.0,81.36938369,1.876647805,42.0,17.0,15.0,10.0,329.0,580.0,2343.0,118.0,103264.0,60165.0,577151.0,35988.0,841745.0,0.531578525
1428,1428,-12.042956,-77.09869300000001,Hospital,652,Hospital San Jose,0x3002,hospital,319-7830,AV ELMER FAUCETT,,,LAS MAGNOLIAS 475,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,PERU,-77.09869300000001,-12.042956,"-77.0987, -12.043",1183,-12.042956,-77.09869300000001,271526.7422,8667818.155,7068.0,184.0,64.96345960000001,17475.17063,3.094240838,0.02992662,0.0006383,0.02617801,15772.324690000001,0.0,1702.845943,17475.17063,3721.671461,0.23596213800000002,269.0,64.96345960000001,4.311411327,12.0,3.0,3.0,6.0,113.0,19.0,332.0,0.0,20362.0,4403.0,62657.0,0.0,91888.0,0.172443145
1429,1429,-12.025037,-77.100943,Hospital,653,Posta Medica Poligono IV,0x3002,hospital,,CA CALLE M,,AH BOCANEGRA SECTOR 5,,CALLAO,CALLAO,CALLAO,PERU,-77.100943,-12.025037,"-77.1009, -12.025",2567,-12.025037,-77.100943,271271.9095,8669807.963,10162.0,239.0,62.03285488,23014.189159999998,3.320833333,0.043304194000000004,0.0014272710000000001,0.038194444,20179.812530000003,2834.376634,0.0,23014.189159999998,4310.775809000001,0.213618229,371.0,62.03285488,2.642632552,19.0,8.0,7.0,4.0,113.0,19.0,332.0,0.0,20362.0,4403.0,62657.0,0.0,91888.0,0.217791984
1430,1430,-12.132771,-76.962412,Hospital,654,Posta Medica,0x3002,hospital,,AV 2 DE MAYO,,AH OLLANTAY,,SAN JUAN DE MIRAFLORES,LIMA,LIMA,PERU,-76.962412,-12.132771,"-76.9624, -12.1328",2477,-12.132771,-76.962412,286441.7387,8657992.64,8652.0,207.0,62.91952671,20008.4095,3.170506912,0.048317139,0.0014182970000000002,0.020737327,20008.4095,0.0,0.0,20008.4095,468.4528921,0.023412799999999998,318.0,62.91952671,1.822910944,1.0,0.0,0.0,1.0,177.0,291.0,827.0,16.0,86442.0,40525.0,121191.0,5091.0,268544.0,0.181620088
1431,1431,-12.042956,-77.09869300000001,Hospital,655,Hospital San Jose,0x3002,hospital,319-7830,AV ELMER FAUCETT,,,LAS MAGNOLIAS 475,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,PERU,-77.09869300000001,-12.042956,"-77.0987, -12.043",1183,-12.042956,-77.09869300000001,271526.7422,8667818.155,7068.0,184.0,64.96345960000001,17475.17063,3.094240838,0.02992662,0.0006383,0.02617801,15772.324690000001,0.0,1702.845943,17475.17063,3721.671461,0.23596213800000002,269.0,64.96345960000001,4.311411327,12.0,3.0,3.0,6.0,113.0,19.0,332.0,0.0,20362.0,4403.0,62657.0,0.0,91888.0,0.172443145
1432,1432,-12.010544,-76.979435,Hospital,656,Centro de Salud,0x3002,hospital,,AV SANTUARIO,23.0,UB MANGOMARCA,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-76.979435,-12.010544,"-76.9794, -12.0105",1798,-12.010544,-76.979435,284493.2379,8671510.435,14704.0,102.0,84.2342112,13730.176430000001,3.317307692,0.06413185099999999,0.001816088,0.016025641,13730.176430000001,0.0,0.0,13730.176430000001,3315.673147,0.241488022,163.0,84.2342112,1.8972747840000002,9.0,2.0,2.0,5.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.5
1433,1433,-12.053975999999999,-77.04814,Hospital,657,Centro de Salud Chacra Colorada,0x3002,hospital,423-1180,JR CARHUAZ,5.0,UB CHACRA COLORADA,CARHUAZ 509,BRENA,LIMA,LIMA,PERU,-77.04814,-12.053975999999999,"-77.0481, -12.054",94,-12.053975999999999,-77.04814,277046.5389,8666642.705,24762.0,113.0,86.78346944,15013.54021,3.379310345,0.066821195,0.00112077,0.020114943,11446.43239,3567.107582,0.0,15013.539969999998,10092.613309999999,0.881725674,173.0,86.78346803,2.224885584,114.0,56.0,23.0,35.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.6442761539999999
1434,1434,-12.064025,-77.057893,Hospital,658,Centro de Salud Brena,0x3002,hospital,,JR NAPO,14.0,,,BRENA,LIMA,LIMA,PERU,-77.057893,-12.064025,"-77.0579, -12.064",3587,-12.064025,-77.057893,275987.6092,8665528.275,24427.0,186.0,71.36627852,19911.19171,3.223404255,0.056118840999999996,0.001296123,0.017375887,19822.857669999998,0.0,0.0,19822.857669999998,14080.76718,0.710329833,279.0,71.04966906,2.132662331,36.0,11.0,8.0,17.0,166.0,189.0,481.0,11.0,38403.0,9537.0,160220.0,1206.0,214466.0,0.5117520839999999
1435,1435,-12.032111,-77.066517,Hospital,659,Policlinico Parroquial,0x3002,hospital,,AV PERU,19.0,UB PERU I ZONA,PERU CDRA. 19,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.066517,-12.032111,"-77.0665, -12.0321",1280,-12.032111,-77.066517,275024.5016,8669050.787999999,37734.0,217.0,72.07603618,24289.624190000002,3.322727273,0.053969250999999996,0.0011438,0.025454545,24289.624190000002,0.0,0.0,24289.624190000002,7442.672986,0.30641367399999997,337.0,72.07603618,2.112892194,52.0,20.0,7.0,25.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.5
1436,1436,-12.028524,-77.076463,Hospital,660,Centro de Salud,0x3002,hospital,,AV UNIVERSITARIA,1.0,UB CONDEVILLA SE�OR 1 ETAPA 4 SECTOR,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.076463,-12.028524,"-77.0765, -12.0285",4556,-12.028524,-77.076463,273932.3752,8669440.898,36556.0,194.0,74.19651155,22036.36393,3.207920792,0.04530331,0.001248483,0.025577557999999997,20531.5211,1504.842825,0.0,22036.36393,5652.142825,0.275290993,297.0,74.19651155,1.927294915,30.0,7.0,4.0,19.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.5
1437,1437,-12.038437,-77.063383,Hospital,661,Posta Medica El Planeta,0x3002,hospital,,JR PROGRESO,3.0,UB EL PLANETA,ESQ. ENRIQUE MEIGGS Y PROGRESO,LIMA,LIMA,LIMA,PERU,-77.063383,-12.038437,"-77.0634, -12.0384",116,-12.038437,-77.063383,275367.363,8668356.266,24386.0,199.0,62.18875778,19527.269940000002,3.198067633,0.037387277999999996,0.00158111,0.008856683,19527.269940000002,0.0,0.0,19527.269940000002,2640.314254,0.13521164300000002,314.0,62.18875778,1.995885031,19.0,6.0,5.0,8.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.5
1438,1438,-12.052711,-77.041963,Hospital,662,Clinica Senor de los Milagros,0x3002,hospital,,AV ALFONSO UGARTE,11.0,,,LIMA,LIMA,LIMA,PERU,-77.041963,-12.052711,"-77.042, -12.0527",3493,-12.052711,-77.041963,277709.7647,8666791.493999999,24484.0,136.0,90.12401991,18926.04418,3.3357142860000004,0.059849263,0.001144458,0.031666667,13724.38301,5158.538326,0.0,18882.92134,9861.094454,0.718509127,210.0,89.91867303,2.61162676,66.0,14.0,20.0,32.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.561384224
1439,1439,-12.034794,-77.054808,Hospital,663,Posta Medica,0x3002,hospital,,JR PEDREGAL,3.0,UB ZARUMILLA,,SAN MARTIN DE PORRES,LIMA,LIMA,PERU,-77.054808,-12.034794,"-77.0548, -12.0348",2983,-12.034794,-77.054808,276300.9941,8668761.607,23233.0,115.0,67.87493055,12421.112290000001,3.130081301,0.057869414,0.001963261,0.025745257,12421.112290000001,0.0,0.0,12421.112290000001,365.4454773,0.029421317000000002,183.0,67.87493055,2.662855054,6.0,0.0,1.0,5.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.525280185
1440,1440,-12.053975999999999,-77.04814,Hospital,664,Centro de Salud Chacra Colorada,0x3002,hospital,423-1180,JR CARHUAZ,5.0,UB CHACRA COLORADA,CARHUAZ 509,BRENA,LIMA,LIMA,PERU,-77.04814,-12.053975999999999,"-77.0481, -12.054",94,-12.053975999999999,-77.04814,277046.5389,8666642.705,24762.0,113.0,86.78346944,15013.54021,3.379310345,0.066821195,0.00112077,0.020114943,11446.43239,3567.107582,0.0,15013.539969999998,10092.613309999999,0.881725674,173.0,86.78346803,2.224885584,114.0,56.0,23.0,35.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.6442761539999999
1441,1441,-12.039214999999999,-77.05814699999999,Hospital,665,Posta Medica,0x3002,hospital,,JR REQUE,2.0,UB EL PLANETA,,LIMA,LIMA,LIMA,PERU,-77.05814699999999,-12.039214999999999,"-77.0581, -12.0392",1832,-12.039214999999999,-77.05814699999999,275945.24100000004,8668272.082999999,23233.0,115.0,67.87493055,12421.112290000001,3.130081301,0.057869414,0.001963261,0.025745257,12421.112290000001,0.0,0.0,12421.112290000001,365.4454773,0.029421317000000002,183.0,67.87493055,2.662855054,6.0,0.0,1.0,5.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.525280185
1442,1442,-11.913971,-77.039525,Hospital,666,Hospital Sergio Bernales,0x3002,hospital,558-0186,AV TUPAC AMARU,53.0,,TUPAC AMARU 8000 KM 14.5,COMAS,LIMA,LIMA,PERU,-77.039525,-11.913971,"-77.0395, -11.914",369,-11.913971,-77.039525,277868.5509,8682139.618999999,11279.0,216.0,67.89818741,21999.01272,3.314814815,0.040835225,0.001084533,0.008179012,21103.85206,895.1606586000001,0.0,21999.01272,3965.058675,0.187883172,324.0,67.89818741,2.35121964,33.0,12.0,5.0,16.0,17.0,14.0,46.0,0.0,1107.0,451.0,8557.0,86.0,10337.0,0.269330158
1443,1443,-11.913971,-77.039525,Hospital,667,Hospital Sergio Bernales,0x3002,hospital,558-0186,AV TUPAC AMARU,53.0,,TUPAC AMARU 8000 KM 14.5,COMAS,LIMA,LIMA,PERU,-77.039525,-11.913971,"-77.0395, -11.914",369,-11.913971,-77.039525,277868.5509,8682139.618999999,11279.0,216.0,67.89818741,21999.01272,3.314814815,0.040835225,0.001084533,0.008179012,21103.85206,895.1606586000001,0.0,21999.01272,3965.058675,0.187883172,324.0,67.89818741,2.35121964,33.0,12.0,5.0,16.0,17.0,14.0,46.0,0.0,1107.0,451.0,8557.0,86.0,10337.0,0.269330158
